0	0.95
0	1.04
0	1.02
0	1.01
0	1.02
0	1.04
0	1.03
0	0.95
0	0.97
0	0.97
0	1.02
0	1.05
0	0.97
0	0.96
0	0.98
0	1.04
0	1.02
0	0.95
0	1.02
0	0.99
0	0.99
0	1.05
0	0.98
0	1.03
0	1.00
0	0.98
0	1.04
0	1.01
0	0.97
0	1.01
0	0.98
0	1.04
0	1.01
0	0.97
0	1.02
0	1.00
0	1.03
0	0.97
0	0.97
0	0.96
0	1.04
0	1.04
0	1.00
0	1.02
0	1.03
0	1.05
0	0.95
0	1.02
0	0.96
0	1.01
0	0.99
0	0.95
0	0.97
0	0.95
0	1.02
0	0.95
0	0.96
0	0.97
0	1.03
0	0.97
0	0.98
0	1.03
0	0.96
0	1.00
0	1.04
0	1.04
0	1.02
0	0.97
0	0.97
0	1.02
0	1.04
0	0.96
0	0.98
0	1.04
0	1.00
0	0.97
0	1.03
0	0.97
0	1.01
0	1.05
0	0.99
0	0.98
0	1.02
0	1.03
0	1.02
0	0.96
0	0.97
0	1.05
0	0.97
0	1.05
0	0.99
0	1.04
0	0.98
0	1.00
0	1.00
0	0.99
0	1.02
0	1.01
0	0.96
0	1.02
0	1.01
0	1.03
0	1.00
0	1.03
0	1.05
0	1.03
0	0.99
0	1.01
0	1.05
0	1.04
0	1.02
0	1.00
0	0.97
0	0.97
0	1.04
0	0.99
0	1.02
0	1.04
0	0.96
0	1.03
0	1.01
1	1.04
1	1.02
1	1.01
1	1.02
1	1.04
1	1.03
1	0.95
1	0.97
1	0.97
1	1.02
1	1.05
1	0.97
1	0.96
1	0.98
1	1.04
1	1.02
1	0.95
1	1.02
1	0.99
1	0.99
1	1.05
1	0.98
1	1.03
1	1.00
1	0.98
1	1.04
1	1.01
1	0.97
1	1.01
1	0.98
1	1.04
1	1.01
1	0.97
1	1.02
1	1.00
1	1.03
1	0.97
1	0.97
1	0.96
1	1.04
1	1.04
1	1.00
1	1.02
1	1.03
1	1.05
1	0.95
1	1.02
1	0.96
1	1.01
1	0.99
1	0.95
1	0.97
1	0.95
1	1.02
