Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.979,10,2.387E-4,2.303,-8.340
10,1,20,1.027,20,2.984E-5,2.996,-10.420
20,1,30,1.022,30,8.842E-6,3.401,-11.636
30,1,40,0.998,40,3.730E-6,3.689,-12.499
40,1,50,0.978,50,1.910E-6,3.912,-13.168
50,1,60,0.972,60,1.105E-6,4.094,-13.715
60,1,70,0.982,70,6.960E-7,4.248,-14.178
70,1,80,1.002,80,4.663E-7,4.382,-14.578
80,1,90,1.023,90,3.275E-7,4.500,-14.932
90,1,100,1.035,100,2.387E-7,4.605,-15.248
100,1,110,1.032,110,1.794E-7,4.700,-15.534
110,1,120,1.014,120,1.382E-7,4.787,-15.795
120,1,130,0.984,130,1.087E-7,4.868,-16.035
130,1,140,0.953,140,8.700E-8,4.942,-16.257
140,1,150,0.935,150,7.074E-8,5.011,-16.464
150,1,160,0.948,160,5.828E-8,5.075,-16.658
160,1,170,1.009,170,4.859E-8,5.136,-16.840
170,1,180,1.131,180,4.093E-8,5.193,-17.011
180,1,190,1.320,190,3.481E-8,5.247,-17.173
190,1,200,1.570,200,5.968E-8,5.298,-16.634
200,2,210,1.863,210,5.156E-8,5.347,-16.781
210,2,220,2.165,220,4.484E-8,5.394,-16.920
220,2,230,2.431,230,3.924E-8,5.438,-17.054
230,2,240,2.606,240,5.181E-8,5.481,-16.776
240,3,250,2.635,250,4.584E-8,5.521,-16.898
250,3,260,2.479,260,2.717E-8,5.561,-17.421
260,2,270,2.129,270,2.426E-8,5.598,-17.535
270,2,280,1.639,280,2.175E-8,5.635,-17.644
280,2,290,1.158,290,9.789E-9,5.670,-18.442
290,1,300,0.980,300,8.842E-9,5.704,-18.544
300,1,NaN,NaN,NaN,NaN,NaN,NaN
