Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.965,10,2.387E-4,2.303,-8.340
10,1,20,1.100,20,2.984E-5,2.996,-10.420
20,1,30,0.991,30,8.842E-6,3.401,-11.636
30,1,40,0.906,40,3.730E-6,3.689,-12.499
40,1,50,0.919,50,1.910E-6,3.912,-13.168
50,1,60,1.014,60,1.105E-6,4.094,-13.715
60,1,70,1.150,70,6.960E-7,4.248,-14.178
70,1,80,1.289,80,4.663E-7,4.382,-14.578
80,1,90,1.416,90,6.550E-7,4.500,-14.239
90,2,100,1.536,100,2.387E-7,4.605,-15.248
100,1,110,1.665,110,3.587E-7,4.700,-14.841
110,2,120,1.819,120,2.763E-7,4.787,-15.102
120,2,130,2.005,130,2.173E-7,4.868,-15.342
130,2,140,2.208,140,1.740E-7,4.942,-15.564
140,2,150,2.394,150,1.415E-7,5.011,-15.771
150,2,160,2.510,160,1.749E-7,5.075,-15.559
160,3,170,2.502,170,9.718E-8,5.136,-16.147
170,2,180,2.323,180,1.228E-7,5.193,-15.913
180,3,190,1.967,190,6.961E-8,5.247,-16.480
190,2,200,1.482,200,2.984E-8,5.298,-17.327
200,1,210,1.001,210,2.578E-8,5.347,-17.474
210,1,220,0.756,220,2.242E-8,5.394,-17.613
220,1,230,1.082,230,1.962E-8,5.438,-17.747
230,1,NaN,NaN,NaN,NaN,NaN,NaN
